CH01_5420_114,hole,92,9389.5450,19216.1780,5425.2430,9389.5450,19216.1780,5419.5430,127.0000,Production,CH01_5420_114:::92,801,red
CH01_5420_114,hole,93,9388.0760,19220.5380,5425.1860,9388.0760,19220.5380,5419.4860,127.0000,Production,CH01_5420_114:::93,826,red
CH01_5420_114,hole,94,9386.6070,19224.8970,5425.1420,9386.6070,19224.8970,5419.5420,127.0000,Production,CH01_5420_114:::94,851,red
CH01_5420_114,hole,95,9385.1380,19229.2560,5425.0710,9385.1380,19229.2560,5419.4710,127.0000,Production,CH01_5420_114:::95,876,red
CH01_5420_114,hole,96,9383.6700,19233.6150,5425.0100,9383.6700,19233.6150,5419.5100,127.0000,Production,CH01_5420_114:::96,901,red
CH01_5420_114,hole,97,9382.2010,19237.9740,5425.0910,9382.2010,19237.9740,5419.4910,127.0000,Production,CH01_5420_114:::97,926,red
CH01_5420_114,hole,98,9380.7320,19242.3340,5425.1760,9380.7320,19242.3340,5419.4760,127.0000,Production,CH01_5420_114:::98,951,red
CH01_5420_114,hole,99,9379.2630,19246.6930,5425.2200,9379.2630,19246.6930,5419.5200,127.0000,Production,CH01_5420_114:::99,976,red
CH01_5420_114,hole,100,9377.7940,19251.0520,5425.2230,9377.7940,19251.0520,5419.5230,127.0000,Production,CH01_5420_114:::100,1001,red
CH01_5420_114,hole,101,9376.3260,19255.4110,5425.1700,9376.3260,19255.4110,5419.4700,127.0000,Production,CH01_5420_114:::101,1026,red
CH01_5420_114,hole,102,9374.8570,19259.7700,5425.1490,9374.8570,19259.7700,5419.5490,127.0000,Production,CH01_5420_114:::102,1051,red
CH01_5420_114,hole,103,9373.3880,19264.1300,5425.1570,9373.3880,19264.1300,5419.4570,127.0000,Production,CH01_5420_114:::103,1076,red
CH01_5420_114,hole,104,9371.9190,19268.4890,5425.1290,9371.9190,19268.4890,5419.5290,127.0000,Production,CH01_5420_114:::104,1101,red
CH01_5420_114,hole,105,9370.4500,19272.8480,5425.0630,9370.4500,19272.8480,5419.4630,127.0000,Production,CH01_5420_114:::105,1126,red
CH01_5420_114,hole,106,9368.9820,19277.2070,5425.0230,9368.9820,19277.2070,5419.5230,127.0000,Production,CH01_5420_114:::106,1151,red
CH01_5420_114,hole,107,9373.9560,19275.6620,5425.1090,9373.9560,19275.6620,5419.5090,127.0000,Production,CH01_5420_114:::107,1059,red
CH01_5420_114,hole,108,9374.9750,19271.9460,5425.0960,9374.9750,19271.9460,5419.4960,127.0000,Production,CH01_5420_114:::108,1034,red
CH01_5420_114,hole,109,9376.4440,19267.5860,5425.1030,9376.4440,19267.5860,5419.5030,127.0000,Production,CH01_5420_114:::109,1009,red
CH01_5420_114,hole,110,9377.9130,19263.2270,5425.0990,9377.9130,19263.2270,5419.4990,127.0000,Production,CH01_5420_114:::110,984,red
